channel_id,chaine,abonnes,video_id,titre,publiee,url,entites_filiere,alias_reconnus,indices,description,entites_retenues,force
UCkGpd4_4UAn53ZXcUf1JyFA,FlorianOnAir,734000,UXC8PGoEULg,"Ce soir, c'est moi qui prépare l'APERO !! -  VLOG #688",2018-10-25,https://www.youtube.com/watch?v=UXC8PGoEULg,INAPORC,Le Porc Francais,mention_legale,"Vidéo sponsorisée par Le Porc Français, qui m'a challengé pour préparer un apéro pour Olivier de ""Papa en Cuisine"". ⏎  ⏎ Retrouvez les recettes sur le site : http://p.dm/hwELd ⏎  ⏎ Pour tenter de gagner des livres de recette :  http://p.dm/8O1dg ⏎  ⏎ Pour commander mon livre ""Le Food Tour de Florian OnAir"" qui sort le 11 octobre aux Editions Solar : https://amzn.to/2D4fIHc ⏎  ⏎ Rendez-vous pour les séances de dédicaces : ⏎ - le samedi 27 octobre ,16h, au Cultura de Bayonne, centre commercial Ametzondo. ⏎ - le samedi 17 novembre , 15h, au Cultura de Bègles, près de Bordeaux ⏎ - le samedi 1er décembre à Angoulême, librairie Cosmopolite ⏎ - le samedi 8 décembre , 15h, au Furet du Nord, à Englos, près de Lille ⏎  ⏎ D'autres dates en novembre et décembre, je vous tiens au courant. ⏎  ⏎ ABONNEZ VOUS à ma chaine : http://goo.gl/VPDsOs ⏎  ⏎ POUR VOIR LA CARTE regroupant TOUS LES RESTOS que j'ai ",INAPORC,ALIAS D'INTERPROFESSION
UCkGpd4_4UAn53ZXcUf1JyFA,FlorianOnAir,734000,FS23zHApbug,MEILLEUR SNACK : GROSSES BARQUETTES de VIANDE + FROMAGE FONDU -  S2E02,2018-09-19,https://www.youtube.com/watch?v=FS23zHApbug,INTERBEV,@la_viande_fr,,"Pour la 2ème saison, je pars à la recherche du MEILLEUR SNACK de FRANCE! ⏎ Vous êtes le patron ou vous bossez dans un établissement de restauration rapide avec un concept sympa et original? Postulez par mail à meilleursnack@gmail.com ⏎  ⏎ Direction PARIS pour ce 2ème épisode chez Cut-Street Food qui propose des barquettes de viandes (onglet de boeuf, magret de canard, poulet pané) avec accompagnements et sauces, le tout 100% maison. ⏎ Cut-Street Food, 4 Rue Saint-Bernard, 75011 Paris ⏎ http://www.cut-streetfood.com ⏎  ⏎ Pour pré-commander mon livre ""Le Food Tour de Florian OnAir"" qui sort le 11 octobre aux Editions Solar : https://amzn.to/2D4fIHc ⏎  ⏎ ABONNEZ VOUS à ma chaine : http://goo.gl/VPDsOs ⏎  ⏎ POUR VOIR LA CARTE regroupant TOUS LES RESTOS que j'ai testés dans mes vidéos, c'est ici : http://goo.gl/fqJIQZ ⏎  ⏎ Retrouvez moi sur : ⏎ FACEBOOK : http://www.facebook.com/florianonair ",INTERBEV,ALIAS D'INTERPROFESSION
UCkGpd4_4UAn53ZXcUf1JyFA,FlorianOnAir,734000,WCG8jN-i8ZQ,DEGUSTATION : Un PLAT EXQUIS par un GRAND CHEF dans un RESTO TENDANCE ! - VLOG #594,2018-05-18,https://www.youtube.com/watch?v=WCG8jN-i8ZQ,INAPORC,Le Porc Francais,mention_legale,"En partenariat avec Le Porc Français (leur site: http://p.dm/gX0RF) , j'ai la chance de rencontrer le chef japonais Taku Sekine dans son restaurant très tendance en ce moment à Paris : Dersou (21 rue Saint-Nicolas, Paris 12).  ⏎  ⏎ Le but : sublimer des pièces de porc français grâce à des recettes faciles à faire chez soi et créées spécialement pour l'occasion !  ⏎  ⏎ Retrouvez les recettes ci-dessous : ⏎  ⏎ Salade de porc, asperges vertes, sauce ponzu : http://p.dm/OphIq ⏎  ⏎ Echine de porc à la citronnelle, gingembre, et pommes de terre de Noirmoutiers: http://p.dm/mNUDw ⏎  ⏎ Téléchargez l'appli FlorianOnAir: ⏎  ⏎ IOS : https://itunes.apple.com/us/app/florianonair/id1373664036 ⏎  ⏎ Android : https://play.google.com/store/apps/details?id=com.florian.onair ⏎  ⏎ ABONNEZ VOUS à ma chaine : http://goo.gl/VPDsOs ⏎  ⏎ POUR VOIR LA CARTE regroupant TOUS LES RESTOS que j'ai testés dans mes vidé",INAPORC,ALIAS D'INTERPROFESSION
UCPUQt1E49BC4XYI6oqJc6Pg,Bonne Pitance,349000,qmw7pnr2b2A,Épisode 23 : Coq au Vin Jaune ! Partie 2 #food #recette #cuisine #viande #france #foodie,2024-03-01,https://www.youtube.com/watch?v=qmw7pnr2b2A,INTERBEV,@la_viande_fr,,,INTERBEV,ALIAS D'INTERPROFESSION
UCPUQt1E49BC4XYI6oqJc6Pg,Bonne Pitance,349000,8EXx_AuULwA,Épisode 23 : Coq au Vin Jaune ! Partie 1 #food #recette #cuisine #viande #france #foodie,2024-03-01,https://www.youtube.com/watch?v=8EXx_AuULwA,INTERBEV,@la_viande_fr,,,INTERBEV,ALIAS D'INTERPROFESSION
UCtMKG1Q8W4_HbGCsoYU93gQ,C'est meilleur quand c'est bon,233000,D8nRftQ9_XQ,Une boucherie bar discothèque,2025-05-30,https://www.youtube.com/watch?v=D8nRftQ9_XQ,INTERBEV,@la_viande_fr,,"C'est meilleur quand c'est bon #261  ⏎ J’ai la joie cette année d’être la marraine des Rencontres à table, un événement national qui se déroulera tout le mois de juin dans des élevages, des boucheries, des restaurants pour aller à la rencontre des métiers autour de la viande française. Vous savez combien il est important pour nous de soutenir la filière française. Comme cette exceptionnelle boucherie bretonne qui propose de belles côtes de bœuf maturées de race normande. La viande aussi #cestmeilleurquandcestbon ⏎  ⏎ 📍Dandy Butcher - 2 Pl. du Vert Buisson, 35170 Bruz",INTERBEV,ALIAS D'INTERPROFESSION
UCtMKG1Q8W4_HbGCsoYU93gQ,C'est meilleur quand c'est bon,233000,7rFtCk5nKUM,Burgers au boeuf d'Aubrac,2025-02-07,https://www.youtube.com/watch?v=7rFtCk5nKUM,INTERBEV | Tartare (Savencia),@la_viande_fr | Tartare,,"C'est meilleur quand c'est bon Au restaurant #245 ⏎  ⏎ Une fois n'est pas coutume, nous nous attablons devant un burger préparé à 100% avec de la viande française. Dans cette super adresse, on commande aussi des tartares 100% boeuf d'Aubrac. Les burgers aussi #cestmeilleurquandcestbon ⏎  ⏎ 📍Il était un square - 54 Rue Corvisart, 75013 Paris ⏎  ⏎ #restaurant #adresse #burger",INTERBEV,ALIAS D'INTERPROFESSION
UCcNKo7RH-HesUQ6F7Ul9q4w,LeStream,206000,RBsbxIGJP-U,RENCONTRE AVEC SOPHIE,2023-05-29,https://www.youtube.com/watch?v=RBsbxIGJP-U,INAPORC,Le Porc Francais,,Pourquoi consommer du porc français ? Sophie nous explique tout sur le savoir faire de nos agriculteurs #eleveurs #toutestbondanslecochon ⏎  ⏎ LeStream 🌐 ⏎ ▹ Du lundi au vendredi de 12h à 22h30 : https://www.lestream.fr ou http://www.twitch.tv/lestream ⏎ ▹ La programmation :  https://lestream.fr/programmation/  ⏎ ▹ Le shop : https://shop.lestream.fr/ ⏎  ⏎  ⏎ ⚠️ Abonnez-vous à la chaîne ➡️ https://bit.ly/3mRM7pw ⏎ ⚠️ Les meilleurs moments de LeStream ➡️ https://bit.ly/3yrh1az ⏎  ⏎ Vignettes : https://twitter.com/KDofing ⏎  ⏎ #LeStream,INAPORC,ALIAS D'INTERPROFESSION
UCuZdQqYaRYcneCtI5nkjdzA,Check,122000,WBa8Ci2k77E,"Sam’s, Jean-Pascal Zadi, Hakim Jemili & Friends #CheckFood",2021-09-19,https://www.youtube.com/watch?v=WBa8Ci2k77E,CNIEL,@lesproduitslaitiers,mention_legale | remerciement,"Un épisode incroyable de Check Food, avec l’homme aux multi-talents à l’animation et un Jean-Pascal Zadi en feu à sa table. ⏎  ⏎ Avec Hakim Jemili, Fifou, Minos et Slo’Mo, ils livrent un repas de grande qualité et d’un grand divertissement. ⏎  ⏎ Pour cette 3e saison de l’émission, à chaque épisode son animateur ! Un artiste accueille ses amis ou de futurs amis à sa table, pour une bonne bouffe, des bonnes blagues et du fromage bien sûr. ⏎  ⏎ Toujours en partenariat avec nos amis pour la vie: Les Produits Laitiers 🧀❤️ ⏎  ⏎ Animation: Sam’s ⏎ Chef: Khánh-Ly Huynh ⏎ Rédac. Chef / journaliste: Martin Vachiery ⏎ Réalisation et Montage : Alexandre Brehm ⏎ Cam 2: Hugo Bembi ⏎ Photos: Le Triple 7 ⏎ Ingé son: Adrien Chata ⏎ Mixage: Quentin Paschal ⏎ Electro : Xavier Allaire ⏎ Production : Sarah Notard, Eponine Bégéja ⏎ Bande originale: Le Motel ⏎ Motion design: David Martin ⏎ Logo: Julien Kremer ",CNIEL,ALIAS D'INTERPROFESSION
UCuZdQqYaRYcneCtI5nkjdzA,Check,122000,NMDUL6oIP-A,"S.Pri Noir, Mister V, Still Fresh et le Chef Pincemin #CheckFood",2021-04-21,https://www.youtube.com/watch?v=NMDUL6oIP-A,CNIEL,@lesproduitslaitiers,mention_legale | remerciement,"Nouvel épisode exceptionnel de #CheckFood avec un casting royal ! S.Pri Noir reçoit à sa table Mister V, Still Fresh, DJ Lucky et son backer Kerby pour un repas de grande qualité, préparé avec passion et amour par le Chef Xavier Pincemin, très grand talent de la gastronomie et gagnant de Top Chef en 2016 ! ⏎  ⏎ S.Pri Noir en profite pour présenter son nouveau projet ""Saison 999"", un projet évolutif à suivre jusqu'en juin 2021. ⏎  ⏎ Pour cette 3e saison de l’émission, à chaque épisode son animateur ! Un artiste accueille ses amis ou de futurs amis à sa table, pour une bonne bouffe, des bonnes blagues et du fromage bien sûr. ⏎  ⏎ Toujours en partenariat avec nos amis pour la vie: Les Produits Laitiers 🧀❤️ ⏎  ⏎ Animation: S.Pri Noir ⏎ Chef: Xavier Pincemin ⏎ Rédac. Chef / journaliste: Martin Vachiery ⏎ Réalisation et Montage : Alexandre Brehm ⏎ Cam 2: Hugo Bembi ⏎ Photos: Le Triple 7 ⏎ Ingé",CNIEL,ALIAS D'INTERPROFESSION
UCuZdQqYaRYcneCtI5nkjdzA,Check,122000,bLQ_UrBYgoA,"Gazo, Tiakola, Landy & le BSB Gang #CheckFood​",2021-02-27,https://www.youtube.com/watch?v=bLQ_UrBYgoA,CNIEL | Marie (LDC),@lesproduitslaitiers | Marie,mention_legale | remerciement,"Check Food devient Drill Food avec Gazo & ses invités ! Pour fêter la sortie de son projet ""Drill Fr"", il a invité Tiakola, Landy et les membres du BSB Gang, pour un repas de grande qualité. ⏎  ⏎ Pour cette 3e saison de l’émission, à chaque épisode son animateur ! Un artiste accueille ses amis ou de futurs amis à sa table, pour une bonne bouffe, des bonnes blagues et un superbe plateau de fromage servi par un expert pour terminer le repas ! ⏎  ⏎ Toujours en partenariat avec nos amis pour la vie: Les Produits Laitiers 🧀❤️ ⏎  ⏎ Animation: Gazo ⏎ Rédac. Chef / journaliste: Martin Vachiery ⏎ Réalisation et Montage : Alexandre Brehm ⏎ Cam 2: Hugo Bembi ⏎ Photos: Le Triple 7 ⏎ Ingé son: Adrien Chata ⏎ Mixage: Quentin Paschal ⏎ Electro : Xavier Allaire ⏎ Traiteur: African Food ⏎ Fromage: Fromagerie Charlicot ⏎ Production : Sarah Notard, Eponine Bégéja ⏎ Bande originale: Le Motel ⏎ Motion design",CNIEL,ALIAS D'INTERPROFESSION
UCuZdQqYaRYcneCtI5nkjdzA,Check,122000,efkbEp9LzCk,"Medine, Youssoupha, Lino, Oxmo Puccino, Rémy et Pirate #CheckFood",2020-11-08,https://www.youtube.com/watch?v=efkbEp9LzCk,CNIEL,@lesproduitslaitiers,mention_legale | remerciement,"C'est eux le Grand Paris ! Un épisode incroyable de #CheckFood, animé par Medine. Il a réuni le casting des morceaux Grand Paris 1 et 2 à l'occasion de la sortie de son album ""Grand Medine"". ⏎ Au programme: un brunch, et surtout, de grandes discussions autour du rap actuel ! Avec Oxmo Puccino, Youssoupha, Lino, Rémy, Pirate et son fils Massoud. ⏎  ⏎ Pour cette 3e saison de l’émission, à chaque épisode son animateur ! Un artiste accueille ses amis ou de futurs amis à sa table, pour une bonne bouffe, des bonnes blagues et un superbe plateau de fromage servi par un expert pour terminer le repas ! ⏎  ⏎ Toujours en partenariat avec nos amis pour la vie: Les Produits Laitiers 🧀❤️ ⏎  ⏎ Animation: Medine ⏎ Rédac. Chef: Martin Vachiery ⏎ Réalisation et Montage : Alexandre Brehm ⏎ Cam 2: Hugo Bembi ⏎ Cam 3: Thomas Cadoux ⏎ Photos: Le Triple 7 ⏎ Prise de son : Henri d'Armancourt ⏎ Ingé son: Adrien ",CNIEL,ALIAS D'INTERPROFESSION
UCuZdQqYaRYcneCtI5nkjdzA,Check,122000,H0x_Cdhk_5o,"KIKESA, Seth Gueko, 47Ter, Matou, P.Prod & Haristone #CheckFood",2020-10-22,https://www.youtube.com/watch?v=H0x_Cdhk_5o,CNIEL,@lesproduitslaitiers,mention_legale | remerciement,"KIKESA invite Seth Gueko, les 47Ter, Matou, P. Prod et Haristone pour un joyeux bordel dans ce nouvel épisode de Check Food ! Quand Martin Vachiery les appelle à la dernière minute pour l'émission, ça donne un casting improbable et des échanges aussi savoureux qu'un Tiep ou qu'un plateau de fromage. ⏎  ⏎ Pour cette 3e saison de l’émission, à chaque épisode son animateur ! Un artiste accueille ses amis ou de futurs amis à sa table, pour une bonne bouffe, des bonnes blagues et un superbe plateau de fromage servi par un expert pour terminer le repas ! ⏎  ⏎ Toujours en partenariat avec nos amis pour la vie: Les Produits Laitiers 🧀❤️ ⏎  ⏎ Animation: Kikesa ⏎ Rédac. Chef: Martin Vachiery ⏎ Réalisation et Montage : Alexandre Brehm ⏎ Image (ou CAM B) : Thomas Cadoux ⏎ Photos: Le Triple 7 ⏎ Prise de son : Renaud Duguet ⏎ Electro : Xavier Allaire ⏎ Maquillage/Coiffure : Lisa Michalik ⏎ Fromager, M",CNIEL,ALIAS D'INTERPROFESSION
UCuZdQqYaRYcneCtI5nkjdzA,Check,122000,CHpCoxV8PvA,Mister V et le MQEEBD #CheckFood,2020-03-11,https://www.youtube.com/watch?v=CHpCoxV8PvA,CNIEL,@lesproduitslaitiers,mention_legale,"C’est parti pour la saison 3 de Check Food, avec un premier animateur exceptionnel: Mister V ! ⏎ Yvick nous présente son équipe, le MQEEBD Gang, avec Tortoz, Samy et Théo Juice 🍾 ⏎  ⏎ Pour cette 3e saison de l’émission, à chaque épisode son animateur ! Un artiste accueille ses amis ou de futurs amis à sa table, pour une bonne bouffe, des bonnes blagues et un superbe plateau de fromage servi par un expert pour terminer le repas ! ⏎  ⏎ Animation: Mister V ⏎ Resp. éditorial: Martin Vachiery ⏎ Réalisation & montage: Alexandre Brehm ⏎ Caméra B: Hugo Bembi ⏎ Prise de son: Renaud Duguet ⏎ Postprod son: Fernando Miala ⏎ Électro: Théo Fernandez ⏎ Assist. électro: Amélie Lamotte ⏎ Maquillage, coiffure: Anne Esther Ebimbe ⏎ Figuration: Morgane Paris, Nicolas Longuechaud ⏎ Champion du monde fromager: Fabien Degoulet  ⏎ Bande originale: Le Motel ⏎ Motion design: David Martin ⏎ Direction artistique: B",CNIEL,ALIAS D'INTERPROFESSION
UCuZdQqYaRYcneCtI5nkjdzA,Check,122000,4Hlmi8kDjeE,"Alkpote, Caballero & JeanJass, Seb et Mehdi Maïzi + guests #CheckFood",2019-12-25,https://www.youtube.com/watch?v=4Hlmi8kDjeE,CNIEL | Societe (Lactalis),@lesproduitslaitiers | Societe,remerciement,"Alkpote vous souhaite un Joyeux Noël ! Pour l’occasion, il a rassemblé Caballero & JeanJass, Seb, Mehdi Maizi, Luv Resval, Savage Toddy, Yerim, Martin Vachiery et... Roi Heenok ! Pour un épisode spécial Noël de Check Food 🎅 ⏎  ⏎ Animation: Alkpote  ⏎ Resp. éditorial: Martin Vachiery ⏎ Réalisation & montage: Alexandre Brehm ⏎ Caméra B: Camulo James ⏎ Prise de son: Renaud Duguet ⏎ Perchman: Thibaut Boulanger ⏎ Postprod son: Quentin Paschal ⏎ Electro: Théo Fernandez ⏎ Bande originale: Le Motel ⏎ Motion design: David Martin ⏎ Direction artistique: Back in the Dayz ⏎ Partenaire: Les Produits Laitiers ⏎ Chargées de production: Sarah Notard, Eponine Begeja ⏎ Production: Digizik ⏎  ⏎ ——— ⏎ Culture - musique - fooding - société, bienvenue dans la galaxie Check.  Une nouvelle vidéo chaque semaine. ⏎ ——— ⏎  ⏎ Merci aux Produits Laitiers pour cette année incroyable 🧀 ⏎  ⏎ On revient l’année prochain",CNIEL,ALIAS D'INTERPROFESSION
UCuZdQqYaRYcneCtI5nkjdzA,Check,122000,VfY04ENfC3w,Alkpote & Philippe Katerine #CheckFood,2019-11-15,https://www.youtube.com/watch?v=VfY04ENfC3w,CNIEL | Societe (Lactalis),"@lesproduitslaitiers | Les produits laitiers, nos amis pour la vie | Societe",mention_legale | remerciement,"Enfin ! L'Empereur devient officiellement Maître Fromager ! Et il profite de son diplôme pour passer à la pratique avec le génial Philippe Katerine. ⏎  ⏎ Une nouvelle rencontre culte, après leur passage à Planète Rap  ⏎  ⏎ - L'album d'Alkpote ""Monument"" est disponible partout  ⏎ - L'abum de Philippe Katerine ""Confessions"" est disponible partout  ⏎  ⏎ Après avoir sillonné les restos bruxellois, Check Food part en Road Trip à la découverte de la gastronomie française, avec un concept inédit : une ville, un artiste, un fromage. En partenariat avec les Produits Laitiers (nos amis pour la vie). ⏎  ⏎ ——— ⏎ Culture - musique - fooding - société, bienvenue dans la galaxie Check. Une nouvelle vidéo chaque semaine. ⏎ ——— ⏎  ⏎ Invité : Philippe Katerine ⏎ Animation : Alkpote ⏎ Responsable éditorial : Martin Vachiery  ⏎ Réalisation et montage : Alex Brehm ⏎ Son : Quentin Paschal ⏎ Photos: LeTripleSe",CNIEL,ALIAS D'INTERPROFESSION
UCuZdQqYaRYcneCtI5nkjdzA,Check,122000,EpzHxNBOcrs,Alkpote & Roi Heenok #CheckFood,2019-09-20,https://www.youtube.com/watch?v=EpzHxNBOcrs,CNIEL | Societe (Lactalis),"@lesproduitslaitiers | Les produits laitiers, nos amis pour la vie | Societe",mention_legale | remerciement,"👑 La rencontre du siècle entre l'Empereur Alkpote et le Roi Heenok, c'est pour vous en exclusivité dans #CheckFood ! ⏎  ⏎ Le Maître fromager a reçu la légende canadienne dans son palace, pour un repas d'anthologie. Un festin entre deux icônes du Rap et de l'Internet. ⏎  ⏎ - Le prochain album d'Alkpote ""Monument"" arrive avant la fin de l'année ⏎ - Le projet du Roi Heenok avec plein d'invités, arrive très vite aussi  ⏎  ⏎ Après avoir sillonné les restos bruxellois, Check Food part en Road Trip à la découverte de la gastronomie française, avec un concept inédit : une ville, un artiste, un fromage. En partenariat avec les Produits Laitiers (nos amis pour la vie). ⏎  ⏎ ——— ⏎ Culture - musique - fooding - société, bienvenue dans la galaxie Check. Une nouvelle vidéo chaque semaine. ⏎ ——— ⏎  ⏎ Invité : Roi Heenok ⏎ Animation : Alkpote ⏎ Responsable éditorial : Martin Vachiery  ⏎ Réalisation et m",CNIEL,ALIAS D'INTERPROFESSION
UCuZdQqYaRYcneCtI5nkjdzA,Check,122000,uXKO48o9DAI,Alkpote & Jok'air #CheckFood,2019-03-28,https://www.youtube.com/watch?v=uXKO48o9DAI,CNIEL | Societe (Lactalis),"@lesproduitslaitiers | Les produits laitiers, nos amis pour la vie | Societe",mention_legale | remerciement,"Surprise ! C'est le retour de l'Empereur. Alkpote devient animateur pour #CheckFood ! Pour ce premier épisode, il invite Jok'air pour une tournée gourmande au mythique Salon de l'Agriculture. 🧀🍷 ⏎  ⏎ Le nouvel album de Jok'air ""Jok'Travolta"" est dispo partout dès le Vendredi 29 mars 2019, allez streamer ça fort. ⏎ On vous donne aussi bientôt des nouvelles du nouvel album de l'Empereur, on en parle dans un prochain épisode de Check Food ! ⏎  ⏎ Après avoir sillonné les restos bruxellois, Check Food part en Road Trip à la découverte de la gastronomie française, avec un concept inédit : une ville, un artiste, un fromage. En partenariat avec les Produits Laitiers (nos amis pour la vie). ⏎  ⏎ ——— ⏎ Culture - musique - fooding - société, bienvenue dans la galaxie Check. Une nouvelle vidéo chaque semaine. ⏎ ——— ⏎  ⏎ Invité : Jok’air ⏎ Animation : Alkpote ⏎ Responsable éditorial : Martin Vachiery",CNIEL,ALIAS D'INTERPROFESSION
UCuZdQqYaRYcneCtI5nkjdzA,Check,122000,38vtxSjzi9Y,Gaëlle Garcia Diaz & KIKESA #CheckFood,2019-03-07,https://www.youtube.com/watch?v=38vtxSjzi9Y,CNIEL | Societe (Lactalis),@lesproduitslaitiers | Societe,remerciement,"It’s cheese time ! Cette fois, #CheckFood vous propose une immersion dans une fromagerie avec Gaëlle et son invité KIKESA ! ⏎  ⏎ En compagnie de Charlène, fromagère et punchlineuse, les deux artistes vont goûter des produits surprenants. 🧀 ⏎  ⏎ Une séquence absurde et gourmande, à la Fromagerie Charlicot (Paris, 11), toujours en collaboration avec nos amis pour la vie, les Produits Laitiers. ⏎  ⏎ Suivez KIKESA sur tous ses réseaux, et allez le voir à l’Olympia le 26 octobre 2019 ! ⏎  ⏎ Après avoir sillonné les restos bruxellois, cette fois Check Food part en Road Trip à la découverte de la gastronomie française, avec un concept inédit : une ville, un artiste, un fromage. ⏎  ⏎ ——— ⏎ Culture - musique - fooding - société, bienvenue dans la galaxie Check. Une nouvelle vidéo chaque semaine. ⏎ ——— ⏎  ⏎ Invité : KIKESA ⏎ Animation : Gaëlle Garcia Diaz ⏎ Responsable éditorial : Martin Vachiery ",CNIEL,ALIAS D'INTERPROFESSION
UCuZdQqYaRYcneCtI5nkjdzA,Check,122000,Yc4r1SzVb4Y,Gaëlle Garcia Diaz & Alkpote #CheckFood,2019-02-08,https://www.youtube.com/watch?v=Yc4r1SzVb4Y,CNIEL | Societe (Lactalis),"@lesproduitslaitiers | Les produits laitiers, nos amis pour la vie | Societe",remerciement,"Nouvelle saison, nouveau concept et nouveau visage pour #CheckFood ! Dans le premier épisode de la saison 2, Gaëlle Garcia Diaz invite le maître crémier Alkpote... à la ferme ! ⏎  ⏎ Après avoir sillonné les restos bruxellois, cette fois Check Food part en Road Trip à la découverte de la gastronomie française, avec un concept inédit: une ville, un artiste, un fromage. ⏎  ⏎ Une collaboration exclusive avec Les Produits Laitiers (nos amis pour la vie), présentée par Gaëlle Garcia Diaz. ⏎  ⏎ ——— ⏎ Culture - musique - fooding - société, bienvenue dans la galaxie Check. Une nouvelle vidéo chaque semaine. ⏎ ——— ⏎  ⏎ Invité : Alkpote ⏎ Animation : Gaëlle Garcia Diaz ⏎ Responsable éditorial : Martin Vachiery  ⏎ Réalisation & montage : Brice Vdh ⏎ Son : Quentin Paschal  ⏎ Motion design : David Martin  ⏎ Bande originale : Le Motel ⏎ Direction Artistique : Back in the Dayz  ⏎ Partenaire : Les Produi",CNIEL,ALIAS D'INTERPROFESSION
UCOkKpH6tIRaNKPsNB7a3r3w,Produits Laitiers,101000,3QvRInOnfqo,Pub Les Produits Laitiers Manga - Filière Laitière,2023-05-31,https://www.youtube.com/watch?v=3QvRInOnfqo,CNIEL | La Laitiere (Lactalis (licence Nestle)),@lesproduitslaitiers | La Laitiere,,"Découvrez la nouvelle campagne ""Les Produits Laitiers"" dans l'univers manga avec la voix de Brigitte Lecordier, célèbre voix de Son Goku dans Dragon Ball. ⏎  ⏎ Pour en savoir plus sur nos engagements :  ⏎ https://www.produits-laitiers.com/tous-engages-pour-des-produits-laitiers-sains-durables-et-responsables/ ⏎  ⏎ Crédits : ⏎ Agence Venise ⏎ Agence Grinta ⏎ Studio Jungler",CNIEL,ALIAS D'INTERPROFESSION
UCOkKpH6tIRaNKPsNB7a3r3w,Produits Laitiers,101000,MRgD8nhPyvE,Pub TV - Les Produits Laitiers Manga - Environnement,2023-02-15,https://www.youtube.com/watch?v=MRgD8nhPyvE,CNIEL,@lesproduitslaitiers,,"Découvrez la nouvelle campagne ""Les Produits Laitiers"" dans l'univers manga avec la voix de Brigitte Lecordier, célèbre voix de Son Goku dans Dragon Ball. ⏎  ⏎ Pour en savoir plus sur nos engagements :  ⏎ https://www.produits-laitiers.com/tous-engages-pour-des-produits-laitiers-sains-durables-et-responsables/ ⏎  ⏎ Crédits : ⏎ Agence Venise ⏎ Agence Grinta ⏎ Studio Jungler",CNIEL,ALIAS D'INTERPROFESSION
UCOkKpH6tIRaNKPsNB7a3r3w,Produits Laitiers,101000,xjsrqaP-sHQ,Pub TV - Les Produits Laitiers Manga - Y a quoi dans le lait ?,2023-02-15,https://www.youtube.com/watch?v=xjsrqaP-sHQ,CNIEL,@lesproduitslaitiers,,"Découvrez la nouvelle campagne ""Les Produits Laitiers"" dans l'univers manga avec la voix de Brigitte Lecordier, célèbre voix de Son Goku dans Dragon Ball. ⏎  ⏎ Pour en savoir plus sur nos engagements : https://www.produits-laitiers.com/tous-engages-pour-des-produits-laitiers-sains-durables-et-responsables/ ⏎  ⏎ Crédits : ⏎ Agence Venise ⏎ Agence Grinta ⏎ Studio Jungler",CNIEL,ALIAS D'INTERPROFESSION
UCOkKpH6tIRaNKPsNB7a3r3w,Produits Laitiers,101000,ws3WGmINlIg,LES JONES - BURGERS,2022-12-12,https://www.youtube.com/watch?v=ws3WGmINlIg,CNIEL | Marie (LDC),@lesproduitslaitiers | Marie,,"Retrouve l'EP des Jones ""United States Of Rock"" sur les plateformes : https://distrokid.com/hyperfollow/lesjones1/united-states-of-rock ⏎  ⏎ Pour voir ou revoir la vidéo de nos 3 éleveurs laitiers préférés, Les Jones : ⏎ https://youtu.be/cwxOXJeZ5sk?si=VAGc9XmZkdVwoLrJ ⏎  ⏎ Choppe ton tee-shirt : https://traphic.fr/collections/lesjones ⏎  ⏎ Écrit par Mister V, Vincent Tirel et Freddy Gladieux  ⏎ Réalisé par Aslak Lefèvre ⏎ Production : NÄKYMÄ / HEY PELO ⏎ Directrice de production : Victoria Franceries / Charlotte Lancelot  ⏎ Chargée de Production : Laetitia Launay ⏎ Producteur Exécutif : Aslak Lefèvre ⏎ Assistante réalisateur : Elena BULTOT  ⏎ Régisseur général : Mamadou WADIOU   ⏎ Cadreurs : Joan Taché, Guillaume Brouzes  ⏎ Assistant Caméra : Guillaume Clédat  ⏎ Chef ingénieur du son : Johan Toubin  ⏎ Styliste : Axelle Teixeira  ⏎ Chef maquilleuse : Laura Colas  ⏎ Chef déco : Pénélope H",CNIEL,ALIAS D'INTERPROFESSION
UCOkKpH6tIRaNKPsNB7a3r3w,Produits Laitiers,101000,ZlLjvG1voQU,"Les Produits Laitiers, Ensemble pour la vie",2022-01-01,https://www.youtube.com/watch?v=ZlLjvG1voQU,CNIEL,@lesproduitslaitiers,,Pour en savoir plus : https://www.produits-laitiers.com/les-produits-laitiers-engages-pour-la-vie/,CNIEL,ALIAS D'INTERPROFESSION
UCOkKpH6tIRaNKPsNB7a3r3w,Produits Laitiers,101000,8UOOO1uC-Ns,"La biodiversité, au cœur de la filière laitière",2021-06-01,https://www.youtube.com/watch?v=8UOOO1uC-Ns,CNIEL | La Laitiere (Lactalis (licence Nestle)),@lesproduitslaitiers | La Laitiere,,Les fermes laitières sont des lieux privilégiés pour la biodiversité. Elles constituent un habitat de choix pour de nombreuses espèces animales et végétales.  ⏎  ⏎ Pour en savoir plus :  ⏎ https://www.produits-laitiers.com/la-biodiversite-au-coeur-de-la-filiere-laitiere/?utm_source=Youtube&utm_medium=vid%C3%A9o&utm_campaign=%5BProduits%20Laitiers%5D%20biodiversit%C3%A9%20jamy,CNIEL,ALIAS D'INTERPROFESSION
